"","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_name","county_fips","region_name","region_code","cost_yr","median_income","affordability_ratio","LL95_affordability_ratio","UL95_affordability_ratio","se_food_afford","rse_food_afford","food_afford_decile","CA_RR_Affordability","ave_fam_size","version"
"1190",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","60970","Rio Oso CDP","Sutter","06101","Sacramento Area","08",6152.34,NA,NA,NA,NA,NA,NA,NA,NA,2.57,2013-04-12 04:33:06
"1191",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","60984","Rio Vista city","Solano","06095","Bay Area","01",8230.9258728,31806,0.2587853,0.0167647,0.5008059,0.1234799,47.7151856,5,0.971407,3.66,2013-04-12 04:33:06
"1192",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","60928","Rio del Mar CDP","Santa Cruz","06087","Monterey Bay","04",6748.7076,61204,0.1102658,0.0819908,0.1385408,0.014426,13.0829603,9,0.4139067,2.79,2013-04-12 04:33:06
"1193",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61012","Ripley CDP","Riverside","06065","Southern California","14",8704.7328,NA,NA,NA,NA,NA,NA,NA,NA,4.2,2013-04-12 04:33:06
"1194",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61026","Ripon city","San Joaquin","06077","San Joaquin Valley","10",7655.0231784,24650,0.3105486,0.20795,0.4131472,0.0523462,16.8560458,4,1.1657118,3.38,2013-04-12 04:33:06
"1195",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61124","River Pines CDP","Amador","06005","Central/Southeast Sierra","03",12980.64,NA,NA,NA,NA,NA,NA,NA,NA,5.38,2013-04-12 04:33:06
"1196",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61068","Riverbank city","Stanislaus","06099","San Joaquin Valley","10",7714.3134816,14551,0.5301569,0,1.2844265,0.3848314,72.5882073,2,1.9900595,3.44,2013-04-12 04:33:06
"1197",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61096","Riverdale CDP","Fresno","06019","San Joaquin Valley","10",11984.5907232,31250,0.3835069,0.0709716,0.6960423,0.1594568,41.5786026,3,1.4395767,5.36,2013-04-12 04:33:06
"1198",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","61106","Riverdale Park CDP","Stanislaus","06099","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,2013-04-12 04:33:06
"1199",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62000","Riverside city","Riverside","06065","Southern California","14",8090.0991,30383,0.2662706,0.235874,0.2966672,0.0155085,5.8243257,5,0.9995046,3.5,2013-04-12 04:33:06
"1200",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62168","Robbins CDP","Sutter","06101","Sacramento Area","08",7087.812,NA,NA,NA,NA,NA,NA,NA,NA,3.35,2013-04-12 04:33:06
"1201",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62200","Robinson Mill CDP","Butte","06007","Butte","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1202",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62364","Rocklin city","Placer","06061","Sacramento Area","08",6364.8201684,41895,0.1519231,0.0717227,0.2321236,0.0409186,26.9337405,8,0.5702766,2.83,2013-04-12 04:33:06
"1203",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62490","Rodeo CDP","Contra Costa","06013","Bay Area","01",7266.319404,19735,0.3681945,0.0141225,0.7222666,0.180649,49.0634649,3,1.3820984,3.15,2013-04-12 04:33:06
"1204",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62496","Rodriguez Camp CDP","Tulare","06107","San Joaquin Valley","10",6784.14,NA,NA,NA,NA,NA,NA,NA,NA,2.83,2013-04-12 04:33:06
"1205",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62546","Rohnert Park city","Sonoma","06097","Bay Area","01",6750.200028,42668,0.1582029,0.1161414,0.2002644,0.02146,13.5648308,8,0.5938489,2.98,2013-04-12 04:33:06
"1206",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62625","Rolling Hills CDP","Madera","06039","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,2013-04-12 04:33:06
"1207",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62644","Rolling Hills Estates city","Los Angeles","06037","Southern California","14",7370.3436,82917,0.0888882,0.0368308,0.1409456,0.0265599,29.880102,10,0.3336612,2.97,2013-04-12 04:33:06
"1208",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62602","Rolling Hills city","Los Angeles","06037","Southern California","14",7562.9803296,250000,0.0302519,NA,NA,NA,NA,10,0.1135572,3.18,2013-04-12 04:33:06
"1209",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62700","Rollingwood CDP","Contra Costa","06013","Bay Area","01",11068.9218,26364,0.4198499,0,1.3124156,0.4553907,108.4651218,3,1.5759979,4.95,2013-04-12 04:33:06
"1210",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62756","Romoland CDP","Riverside","06065","Southern California","14",6339.6528,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2013-04-12 04:33:06
"1211",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62826","Rosamond CDP","Kern","06029","San Joaquin Valley","10",7634.4814068,14859,0.5137951,0.0978051,0.9297851,0.2122398,41.3082572,2,1.9286418,3.41,2013-04-12 04:33:06
"1212",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62860","Rose Hills CDP","Los Angeles","06037","Southern California","14",7708.9815816,57083,0.1350486,0,0.7694614,0.32368,239.6765932,9,0.5069345,3.37,2013-04-12 04:33:06
"1213",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62854","Rosedale CDP","Kern","06029","San Joaquin Valley","10",6873.599046,38781,0.1772414,0.1134312,0.2410516,0.0325562,18.3682845,7,0.6653142,3.07,2013-04-12 04:33:06
"1214",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62868","Roseland CDP","Sonoma","06097","Bay Area","01",7979.5919136,32357,0.246611,0.2085343,0.2846877,0.0194269,7.8775431,6,0.9257081,3.37,2013-04-12 04:33:06
"1215",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62896","Rosemead city","Los Angeles","06037","Southern California","14",8258.9869392,37339,0.2211893,0.1052872,0.3370914,0.0591337,26.7344354,6,0.8302822,3.52,2013-04-12 04:33:06
"1216",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62910","Rosemont CDP","Sacramento","06067","Sacramento Area","08",7163.1881736,27835,0.2573446,0.1817105,0.3329788,0.0385888,14.9950071,5,0.9659992,3.23,2013-04-12 04:33:06
"1217",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62938","Roseville city","Placer","06061","Sacramento Area","08",6334.7499024,42500,0.1490529,0.1336377,0.1644682,0.0078649,5.2765959,8,0.5595027,2.78,2013-04-12 04:33:06
"1218",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","62980","Ross town","Marin","06041","Bay Area","01",6901.28832,26250,0.2629062,0,1.2127875,0.4846333,184.3369519,5,0.9868757,3.06,2013-04-12 04:33:06
"1219",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63050","Rossmoor CDP","Orange","06059","Southern California","14",6724.12434,88490,0.0759874,0.0654408,0.086534,0.0053809,7.0813223,10,0.2852352,2.75,2013-04-12 04:33:06
"1220",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63106","Rough and Ready CDP","Nevada","06057","Northeast Sierra","06",5058.84,NA,NA,NA,NA,NA,NA,NA,NA,2.12,2013-04-12 04:33:06
"1221",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63134","Round Mountain CDP","Shasta","06089","Shasta","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1222",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63148","Round Valley CDP","Inyo","06027","Central/Southeast Sierra","03",13029.24,NA,NA,NA,NA,NA,NA,NA,NA,5.4,2013-04-12 04:33:06
"1223",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63168","Rouse CDP","Stanislaus","06099","San Joaquin Valley","10",8655.24,32835,0.263598,0.019063,0.508133,0.1247628,47.3306947,5,0.9894724,3.6,2013-04-12 04:33:06
"1224",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63218","Rowland Heights CDP","Los Angeles","06037","Southern California","14",8903.1940092,36451,0.244251,0.170719,0.3177831,0.0375164,15.3597548,6,0.9168494,3.71,2013-04-12 04:33:06
"1225",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63260","Rubidoux CDP","Riverside","06065","Southern California","14",9860.74752,21464,0.4594087,0.3387575,0.5800599,0.0615567,13.3991237,2,1.7244904,4.2,2013-04-12 04:33:06
"1226",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63316","Running Springs CDP","San Bernardino","06071","Southern California","14",7344.3324,3702,1.9838823,0,43.0964499,20.9757998,1057.310679,1,7.4469343,3.2,2013-04-12 04:33:06
"1227",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63386","Ruth CDP","Trinity","06105","North Coast","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1228",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","63400","Rutherford CDP","Napa","06055","Bay Area","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,2013-04-12 04:33:06
"1229",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64000","Sacramento city","Sacramento","06067","Sacramento Area","08",7009.387542,27648,0.2535224,0.2272902,0.2797546,0.0133838,5.2791322,5,0.9516516,3.15,2013-04-12 04:33:06
"1230",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64210","Salida CDP","Stanislaus","06099","San Joaquin Valley","10",7010.4463104,23234,0.3017322,0.2244113,0.3790532,0.0394495,13.0743308,4,1.1326176,3.19,2013-04-12 04:33:06
"1231",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64224","Salinas city","Monterey","06053","Monterey Bay","04",8392.9494036,22784,0.3683703,0.3211737,0.4155669,0.0240799,6.5368756,3,1.3827582,3.77,2013-04-12 04:33:06
"1232",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64252","Salmon Creek CDP","Sonoma","06097","Bay Area","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1233",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64294","Salton City CDP","Imperial","06025","Southern California","14",6699.161172,2500,2.6796645,NA,NA,NA,NA,1,10.058704,3.54,2013-04-12 04:33:06
"1234",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64308","Salton Sea Beach CDP","Imperial","06025","Southern California","14",10793.64,NA,NA,NA,NA,NA,NA,NA,NA,4.48,2013-04-12 04:33:06
"1235",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64392","Samoa CDP","Humboldt","06023","North Coast","05",5832.4201608,14063,0.4147351,0,1.0177115,0.307641,74.1777087,3,1.5567986,2.78,2013-04-12 04:33:06
"1236",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64420","San Andreas CDP","Calaveras","06009","Central/Southeast Sierra","03",6784.584,15863,0.4276987,0.1888174,0.66658,0.1218782,28.4962799,3,1.6054601,3.2,2013-04-12 04:33:06
"1237",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64434","San Anselmo town","Marin","06041","Bay Area","01",5367.7905432,67411,0.0796278,0.0358852,0.1233705,0.0223177,28.0274986,10,0.2989003,2.34,2013-04-12 04:33:06
"1238",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64462","San Antonio Heights CDP","San Bernardino","06071","Southern California","14",7470.8988,44688,0.1671791,0.0840709,0.2502872,0.0424021,25.3632897,8,0.6275431,3.01,2013-04-12 04:33:06
"1239",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","64476","San Ardo CDP","Monterey","06053","Monterey Bay","04",8825.34,22750,0.387927,0.0265695,0.7492846,0.1843661,47.52597,3,1.4561686,3.67,2013-04-12 04:33:06
"1240",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65000","San Bernardino city","San Bernardino","06071","Southern California","14",8387.405736,20758,0.4040565,0.3716799,0.4364332,0.0165187,4.0882177,3,1.5167142,3.68,2013-04-12 04:33:06
"1241",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65028","San Bruno city","San Mateo","06081","Bay Area","01",7347.8657544,53421,0.1375464,0.073325,0.2017678,0.032766,23.8217853,9,0.5163103,3.23,2013-04-12 04:33:06
"1242",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65042","San Buenaventura (Ventura) city","Ventura","06111","Southern California","14",6646.58052,39756,0.1671843,0.123242,0.2111266,0.0224195,13.4100689,8,0.6275628,2.85,2013-04-12 04:33:06
"1243",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65070","San Carlos city","San Mateo","06081","Bay Area","01",5421.6242832,38229,0.1418197,0.0293675,0.2542719,0.0573736,40.4552918,9,0.532351,2.48,2013-04-12 04:33:06
"1244",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65084","San Clemente city","Orange","06059","Southern California","14",6950.324448,40599,0.1711945,0.1348597,0.2075293,0.0185382,10.8287215,8,0.6426157,2.9,2013-04-12 04:33:06
"1245",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","66004","San Diego Country Estates CDP","San Diego","06073","San Diego","09",5025.3186,4779,1.0515419,0,108.7837207,54.9653974,5227.1239866,1,3.9471914,2.5,2013-04-12 04:33:06
"1246",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","66000","San Diego city","San Diego","06073","San Diego","09",6778.04439,28128,0.2409714,0.2186478,0.2632951,0.0113896,4.7265475,6,0.9045387,3.25,2013-04-12 04:33:06
"1247",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","66070","San Dimas city","Los Angeles","06037","Southern California","14",7577.7178272,49196,0.1540312,0.1248697,0.1831926,0.0148783,9.6592727,8,0.5781896,3.18,2013-04-12 04:33:06
"1248",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","66140","San Fernando city","Los Angeles","06037","Southern California","14",9372.5719872,28715,0.3263999,0.2645737,0.388226,0.0315439,9.6642041,4,1.2252129,4.16,2013-04-12 04:33:06
"1249",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67000","San Francisco city","San Francisco","06075","Bay Area","01",7471.0506132,34410,0.2171186,0.1890764,0.2451607,0.0143072,6.5895879,6,0.8150019,3.27,2013-04-12 04:33:06
"1250",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67042","San Gabriel city","Los Angeles","06037","Southern California","14",7534.20165,21044,0.3580214,0.3201961,0.3958467,0.0192986,5.3903561,3,1.3439112,3.25,2013-04-12 04:33:06
"1251",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67070","San Geronimo CDP","Marin","06041","Bay Area","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2013-04-12 04:33:06
"1252",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67112","San Jacinto city","Riverside","06065","Southern California","14",8294.9829564,16956,0.4892064,0,1.0437301,0.2829203,57.832502,2,1.8363426,3.63,2013-04-12 04:33:06
"1253",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67126","San Joaquin city","Fresno","06019","San Joaquin Valley","10",9073.9873044,11607,0.7817685,0.3391864,1.2243507,0.2258072,28.8841529,1,2.9345384,4.23,2013-04-12 04:33:06
"1254",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68000","San Jose city","Santa Clara","06085","Bay Area","01",7561.9787508,34520,0.2190608,0.1959995,0.2421221,0.011766,5.3710989,6,0.8222924,3.33,2013-04-12 04:33:06
"1255",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68014","San Juan Bautista city","San Benito","06069","Monterey Bay","04",8581.1192688,33269,0.2579314,0.0967185,0.4191443,0.0822515,31.8889015,5,0.9682016,3.94,2013-04-12 04:33:06
"1256",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68028","San Juan Capistrano city","Orange","06059","Southern California","14",7212.4111248,48851,0.147641,0.1237015,0.1715805,0.012214,8.2727837,8,0.5542027,3.07,2013-04-12 04:33:06
"1257",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68084","San Leandro city","Alameda","06001","Bay Area","01",6949.3480188,32518,0.2137077,0.1793556,0.2480599,0.0175266,8.2012095,6,0.8021985,3.09,2013-04-12 04:33:06
"1258",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68112","San Lorenzo CDP","Alameda","06001","Bay Area","01",7810.7013492,44920,0.1738803,0.1288706,0.21889,0.0229641,13.2068631,8,0.6526974,3.29,2013-04-12 04:33:06
"1259",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68140","San Lucas CDP","Monterey","06053","Monterey Bay","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1260",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68154","San Luis Obispo city","San Luis Obispo","06079","San Luis Obispo","11",5582.6162592,32721,0.1706126,0.087407,0.2538183,0.0424518,24.8820066,8,0.6404317,2.52,2013-04-12 04:33:06
"1261",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68196","San Marcos city","San Diego","06073","San Diego","09",6841.3007784,29052,0.2354847,0.1951538,0.2758155,0.020577,8.7381311,6,0.883943,3.26,2013-04-12 04:33:06
"1262",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68224","San Marino city","Los Angeles","06037","Southern California","14",6213.9588,52045,0.1193959,0,0.3386296,0.1118539,93.6832488,9,0.4481784,2.51,2013-04-12 04:33:06
"1263",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68238","San Martin CDP","Santa Clara","06085","Bay Area","01",7999.452,6528,1.2254062,0,31.2304138,15.3086773,1249.2736456,1,4.5998292,3.3,2013-04-12 04:33:06
"1264",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68252","San Mateo city","San Mateo","06081","Bay Area","01",6424.459644,52008,0.1235283,0.1064974,0.1405592,0.0086893,7.0342231,9,0.4636904,2.85,2013-04-12 04:33:06
"1265",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68263","San Miguel CDP","Contra Costa","06013","Bay Area","01",5547.0382464,72386,0.0766314,0.0044092,0.1488536,0.0368481,48.0848328,10,0.2876525,2.57,2013-04-12 04:33:06
"1266",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68266","San Miguel CDP","San Luis Obispo","06079","San Luis Obispo","11",6839.5236792,40093,0.1705915,0,0.5100002,0.1731677,101.5101897,8,0.6403522,3.26,2013-04-12 04:33:06
"1267",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68294","San Pablo city","Contra Costa","06013","Bay Area","01",6876.3974724,20639,0.3331749,0.1715308,0.494819,0.0824715,24.7532081,4,1.2506447,3.17,2013-04-12 04:33:06
"1268",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68308","San Pasqual CDP","Los Angeles","06037","Southern California","14",6084.4480416,41875,0.1453003,0,0.5664942,0.2148949,147.8971103,9,0.5454161,2.88,2013-04-12 04:33:06
"1269",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68364","San Rafael city","Marin","06041","Bay Area","01",6411.53769,39186,0.1636181,0.0977942,0.2294419,0.0335836,20.5255987,8,0.6141761,2.85,2013-04-12 04:33:06
"1270",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68378","San Ramon city","Contra Costa","06013","Bay Area","01",6139.71576,67540,0.0909049,0.0747174,0.1070924,0.0082589,9.0852388,10,0.3412313,2.66,2013-04-12 04:33:06
"1271",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","68434","San Simeon CDP","San Luis Obispo","06079","San Luis Obispo","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1272",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","65112","Sand City city","Monterey","06053","Monterey Bay","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,2013-04-12 04:33:06
"1273",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","67056","Sanger city","Fresno","06019","San Joaquin Valley","10",8174.7326544,15840,0.5160816,0.2583569,0.7738063,0.1314922,25.4789538,2,1.9372247,3.84,2013-04-12 04:33:06
"1274",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69000","Santa Ana city","Orange","06059","Southern California","14",9539.099412,26610,0.358478,0.3092168,0.4077392,0.0251332,7.0110993,3,1.3456252,4.17,2013-04-12 04:33:06
"1275",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69070","Santa Barbara city","Santa Barbara","06083","Santa Barbara","12",6727.657254,26801,0.2510226,0.2011053,0.3009399,0.025468,10.1456997,5,0.9422681,2.97,2013-04-12 04:33:06
"1276",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69084","Santa Clara city","Santa Clara","06085","Bay Area","01",7174.3666608,39922,0.1797096,0.1285578,0.2308614,0.0260979,14.5222394,7,0.6745791,3.12,2013-04-12 04:33:06
"1277",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69088","Santa Clarita city","Los Angeles","06037","Southern California","14",7505.804118,43557,0.1723214,0.1481208,0.1965221,0.0123473,7.1652609,8,0.646846,3.15,2013-04-12 04:33:06
"1278",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69112","Santa Cruz city","Santa Cruz","06087","Monterey Bay","04",5828.0398572,36050,0.1616655,0.1124545,0.2108764,0.0251076,15.5306082,8,0.6068465,2.61,2013-04-12 04:33:06
"1279",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69154","Santa Fe Springs city","Los Angeles","06037","Southern California","14",9470.36184,35268,0.2685256,0.1828694,0.3541819,0.0437022,16.2748602,5,1.0079694,4,2013-04-12 04:33:06
"1280",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69182","Santa Margarita CDP","San Luis Obispo","06079","San Luis Obispo","11",8096.34,11599,0.6980205,0.387833,1.0082081,0.158259,22.6725372,1,2.620172,3.37,2013-04-12 04:33:06
"1281",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","69196","Santa Maria city","Santa Barbara","06083","Santa Barbara","12",8130.2571552,25147,0.3233092,0.2846601,0.3619583,0.0197189,6.0990919,4,1.2136116,3.64,2013-04-12 04:33:06
"1282",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70000","Santa Monica city","Los Angeles","06037","Southern California","14",6419.3148564,44631,0.1438309,0.097527,0.1901347,0.0236244,16.4251285,9,0.5399004,2.67,2013-04-12 04:33:06
"1283",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70028","Santa Nella CDP","Merced","06047","San Joaquin Valley","10",7020.2161632,2500,2.8080865,NA,NA,NA,NA,1,10.540764,3.19,2013-04-12 04:33:06
"1284",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70042","Santa Paula city","Ventura","06111","Southern California","14",8497.036716,22099,0.3844987,0.2923303,0.4766671,0.0470247,12.2301264,3,1.4432996,3.7,2013-04-12 04:33:06
"1285",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70130","Santa Rosa Valley CDP","Ventura","06111","Southern California","14",9607.6968,19429,0.4945029,0,3.1805271,1.3704205,277.1309332,2,1.8562243,3.86,2013-04-12 04:33:06
"1286",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70098","Santa Rosa city","Sonoma","06097","Bay Area","01",6980.645508,32137,0.2172152,0.1878689,0.2465615,0.0149726,6.8929819,6,0.8153646,3.14,2013-04-12 04:33:06
"1287",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70140","Santa Susana CDP","Ventura","06111","Southern California","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2013-04-12 04:33:06
"1288",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70154","Santa Venetia CDP","Marin","06041","Bay Area","01",5694.1584,14500,0.3927006,0,3.4461743,1.5578948,396.7131328,3,1.4740871,2.36,2013-04-12 04:33:06
"1289",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70182","Santa Ynez CDP","Santa Barbara","06083","Santa Barbara","12",7934.4204288,58060,0.136659,0.1163966,0.1569213,0.0103379,7.5647613,9,0.5129792,3.33,2013-04-12 04:33:06
"1290",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70224","Santee city","San Diego","06073","San Diego","09",6412.262664,32917,0.1948009,0.1447236,0.2448783,0.0255497,13.115792,7,0.7312278,3.03,2013-04-12 04:33:06
"1291",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70266","Saranap CDP","Contra Costa","06013","Bay Area","01",6164.1530388,51188,0.1204218,0.0778214,0.1630222,0.0217349,18.0489683,9,0.4520296,2.69,2013-04-12 04:33:06
"1292",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70280","Saratoga city","Santa Clara","06085","Bay Area","01",7022.6106864,76979,0.0912276,0.0364352,0.1460201,0.0279553,30.6434974,10,0.3424427,2.99,2013-04-12 04:33:06
"1293",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70322","Saticoy CDP","Ventura","06111","Southern California","14",7118.9556,26667,0.2669575,0.0714022,0.4625128,0.0997731,37.3741534,5,1.0020831,2.87,2013-04-12 04:33:06
"1294",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70336","Sattley CDP","Sierra","06091","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"1295",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70364","Sausalito city","Marin","06041","Bay Area","01",5203.6704,36977,0.1407272,0,0.3628216,0.1133135,80.5199454,9,0.5282503,2.16,2013-04-12 04:33:06
"1296",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","70518","Scotia CDP","Humboldt","06023","North Coast","05",6723.734736,36172,0.1858823,0.1740223,0.1977423,0.006051,3.2553078,7,0.6977497,2.9,2013-04-12 04:33:06
